dataset,method,n_estimators,eta,cost_budget,accuracy,f1,AUC,recourse,validity,cost
Bail,RABIT,100,0.08,0.2,0.715374271627073,0.5836065573770491,0.7559637118210972,0.7763334827431645,0.6763942931258107,0.17881556180631325
Bail,RABIT,100,0.16,0.2,0.708650829224563,0.5906801007556675,0.7535001972183635,0.8135365307037203,0.7187288708586883,0.16594321240199825
Bail,RABIT,100,0.32,0.2,0.7005826983415508,0.6047337278106509,0.74708545557442,0.8821156432093231,0.8090050835148874,0.14041702322994556
Bail,RABIT,100,0.64,0.2,0.6759300761990139,0.6072786529060293,0.7337826482138876,0.9318691169878978,0.8760195758564437,0.12048912038657787
Bail,RABIT,100,1.28,0.2,0.6494845360824743,0.6097804391217565,0.7158932276928882,0.968623935454953,0.9341486359360301,0.10652051765485292
Bail,Vanilla,100,0.01,0.2,0.7090990587180637,0.5527222605099931,0.7413654067223718,0.5011205737337516,0.3108359133126935,0.35996209536487755
Bail,Vanilla,100,0.02,0.2,0.709995517705065,0.5607603530210454,0.7426093371995265,0.5181532944867773,0.325172630257376,0.3518553784169576
Bail,Vanilla,100,0.04,0.2,0.7122366651725683,0.5731382978723404,0.7445670264056414,0.5571492604213357,0.3674775928297055,0.33088922851757274
Bail,Vanilla,100,0.08,0.2,0.7082025997310623,0.5840255591054313,0.7465169946639671,0.6113850291349171,0.4223850766155896,0.29387774670397276
Bail,Vanilla,100,0.16,0.2,0.7019273868220529,0.6034585569469291,0.7476331005610556,0.7068579112505603,0.5291576673866091,0.2349197758458625
Bail,Vanilla,100,0.32,0.2,0.6835499775885253,0.6236673773987207,0.7444306229946983,0.8126400717167189,0.6487394957983194,0.18788036578921147
Bail,Vanilla,100,0.64,0.2,0.6414164051994621,0.6229971724787936,0.7355275123106222,0.916629314208875,0.8029661016949152,0.14280994483171308
Bail,Vanilla,100,1.28,0.2,0.5517705064993277,0.584717607973422,0.7222946656829607,0.9865531151949798,0.9544072948328267,0.10358289086702455
Bail,OAF,100,0.01,0.2,0.6732406992380099,0.48261178140525196,0.7032445138376542,0.6095921111609144,0.4743512371756186,0.2533927302315273
Bail,OAF,100,0.02,0.2,0.6745853877185118,0.49230769230769234,0.7046617366985227,0.6199013895114298,0.48166259168704156,0.25054267396911084
Bail,OAF,100,0.04,0.2,0.6736889287315105,0.5013698630136987,0.7064984643892731,0.6418646346929628,0.5024906600249066,0.2397591456844304
Bail,OAF,100,0.08,0.2,0.6696548632900045,0.5217391304347826,0.7073657841909304,0.7454056476916181,0.6275409836065574,0.1910971384543379
Bail,OAF,100,0.16,0.2,0.6696548632900045,0.5508836075563681,0.7065396427774822,0.8242940385477364,0.7249122807017544,0.1604498661660853
Bail,OAF,100,0.32,0.2,0.6526221425369789,0.5667970933482392,0.7022699586500352,0.9161810847153743,0.8535630383711824,0.13420288012916398
Bail,OAF,100,0.64,0.2,0.6302106678619454,0.583963691376702,0.6946734039085153,0.9775885253249664,0.9538319482917821,0.10681671294381441
Bail,OAF,100,1.28,0.2,0.601972209771403,0.5850467289719626,0.6856750682017054,0.994621246077992,0.9870410367170627,0.09442488115315473
Bail,RABIT,100,0.01,0.2,0.6974450918870462,0.5398773006134969,0.7328547775509153,0.6920663379650381,0.5703564727954972,0.23531984342235632
Bail,RABIT,100,0.02,0.2,0.6983415508740475,0.543728813559322,0.732448140967349,0.7288211564320932,0.6197360150848523,0.20231444127581774
Bail,RABIT,100,0.04,0.2,0.6952039444195428,0.5442359249329759,0.7325467975224337,0.7489914836396235,0.6442185514612452,0.1894700887298141
Bail,RABIT,100,0.08,0.2,0.6978933213805468,0.5565789473684211,0.73271923202306,0.7731958762886598,0.6727037516170763,0.17917383827941386
Bail,RABIT,100,0.16,0.2,0.6934110264455401,0.5714285714285714,0.7324987560695229,0.8045719408337069,0.7034013605442176,0.16886081015102342
Bail,RABIT,100,0.32,0.2,0.6902734199910354,0.5899109792284867,0.7298967966645505,0.8646346929627969,0.781317885590152,0.14822873732526365
Bail,RABIT,100,0.64,0.2,0.6624831913939937,0.5882996172772007,0.7233073966679822,0.9018377409233528,0.8229587712206953,0.1317807978537011
Bail,RABIT,100,1.28,0.2,0.6373823397579561,0.602847324496809,0.709593277628125,0.9515912147019274,0.8950437317784257,0.10905934496730749
Bail,Vanilla,100,0.01,0.2,0.7055132227700582,0.5657633840052875,0.7413112448766099,0.47377857463021067,0.24453024453024452,0.4051547062375516
Bail,Vanilla,100,0.02,0.2,0.7032720753025549,0.5667539267015707,0.7422544631373154,0.4881219184222322,0.25795971410006496,0.3927402755379102
Bail,Vanilla,100,0.04,0.2,0.705961452263559,0.5762273901808785,0.7438210629212327,0.5194979829672792,0.29427254772876893,0.36972533394889906
Bail,Vanilla,100,0.08,0.2,0.7019273868220529,0.5841150719199499,0.7461336626022534,0.5822501120573734,0.3651226158038147,0.3236980970893467
Bail,Vanilla,100,0.16,0.2,0.708650829224563,0.6162927981109799,0.7480089519987653,0.6835499775885253,0.4857975236707939,0.25966653237518245
Bail,Vanilla,100,0.32,0.2,0.6907216494845361,0.6356916578669483,0.7476565313577199,0.8032272523532048,0.6257459505541347,0.20088451547256997
Bail,Vanilla,100,0.64,0.2,0.6324518153294487,0.6207215541165587,0.7430656308415222,0.9152846257283729,0.7911602209944751,0.14567904130966833
Bail,Vanilla,100,1.28,0.2,0.5558045719408337,0.595014303228443,0.7340244550770867,0.976692066337965,0.9161290322580645,0.10411085586180106
Bail,OAF,100,0.01,0.2,0.6808606006275213,0.4943181818181818,0.6876768534238823,0.5701479157328552,0.4219409282700422,0.27239103585725544
Bail,OAF,100,0.02,0.2,0.6781712236665173,0.4964936886395512,0.6883885544751419,0.5822501120573734,0.43205362583790374,0.2675411934592067
Bail,OAF,100,0.04,0.2,0.6772747646795159,0.5095367847411444,0.6900228944796007,0.6154190945764231,0.4634146341463415,0.25607964677002143
Bail,OAF,100,0.08,0.2,0.6745853877185118,0.5229960578186597,0.6900186071238703,0.6952039444195428,0.5598705501618123,0.2198233860250254
Bail,OAF,100,0.16,0.2,0.6647243388614971,0.5411042944785276,0.6878474901819553,0.819363514119229,0.7195546276965901,0.16984650194481382
Bail,OAF,100,0.32,0.2,0.6270730614074406,0.5418502202643172,0.6824428495481126,0.920663379650381,0.8585131894484412,0.13181330923777124
Bail,OAF,100,0.64,0.2,0.5988346033168983,0.5580246913580247,0.6743234552657303,0.9731062303899597,0.9424184261036468,0.10830049975822142
Bail,OAF,100,1.28,0.2,0.5544598834603317,0.5522522522522523,0.663300663682667,0.9905871806364859,0.9752066115702479,0.09453763124435768
Bail,RABIT,100,0.01,0.2,0.7023756163155536,0.5445816186556928,0.7369823017955446,0.6172120125504258,0.4692355500310752,0.28893643913205275
Bail,RABIT,100,0.02,0.2,0.7005826983415508,0.5437158469945356,0.73658357771261,0.6893769610040341,0.5676855895196506,0.22715114982553536
Bail,RABIT,100,0.04,0.2,0.6987897803675481,0.5471698113207547,0.7363666375126479,0.7297176154190945,0.6190777005685407,0.19603790475680066
Bail,RABIT,100,0.08,0.2,0.6965486329000449,0.5519523494374586,0.7362020030525972,0.7570596145226356,0.6516709511568124,0.18102523851743846
Bail,RABIT,100,0.16,0.2,0.6929627969520394,0.5672773215413771,0.7354277066076726,0.7956073509636934,0.692722371967655,0.16822882305402584
Bail,RABIT,100,0.32,0.2,0.681308830121022,0.5829912023460411,0.7308933991871174,0.8543254146122815,0.7613803230543319,0.1486831696780209
Bail,RABIT,100,0.64,0.2,0.6611385029134917,0.597444089456869,0.7211465246694448,0.9305244285073958,0.8696383515559294,0.12371441677845149
Bail,RABIT,100,1.28,0.2,0.6230389959659346,0.5981844242713807,0.7044035430707757,0.976692066337965,0.946611909650924,0.10295071305193174
Bail,Vanilla,100,0.01,0.2,0.7167189601075751,0.5723951285520974,0.7536031089683097,0.47333034513671,0.2600755667506297,0.39715773856984776
Bail,Vanilla,100,0.02,0.2,0.7140295831465711,0.5729585006693441,0.7540569291216992,0.48408785298072615,0.2678117048346056,0.38926310315201157
Bail,Vanilla,100,0.04,0.2,0.7167189601075751,0.58311345646438,0.754689188957329,0.5203944419542806,0.3096774193548387,0.3671945520509658
Bail,Vanilla,100,0.08,0.2,0.7135813536530704,0.5968454258675079,0.755010037232126,0.5800089645898701,0.3673193787981094,0.32676126050601856
Bail,Vanilla,100,0.16,0.2,0.6983415508740475,0.6052785923753665,0.7530892369987818,0.6768265351860152,0.47024246877296105,0.2604569039997918
Bail,Vanilla,100,0.32,0.2,0.6754818467055133,0.6124197002141327,0.7470094195563028,0.816674137158225,0.6585976627712855,0.18554806331350526
Bail,Vanilla,100,0.64,0.2,0.6275212909009413,0.6125874125874126,0.7360439579294134,0.9296279695203944,0.8295331161780674,0.1300169792685262
Bail,Vanilla,100,1.28,0.2,0.5562528014343344,0.5905707196029777,0.7218777345023419,0.9843119677274764,0.9459876543209876,0.09376711143259302
Bail,OAF,100,0.01,0.2,0.6875840430300314,0.5108771929824562,0.7040981075099085,0.5692514567458539,0.4143814747105424,0.28038805615453444
Bail,OAF,100,0.02,0.2,0.6907216494845361,0.5306122448979592,0.7046505842183828,0.6028686687584043,0.4448621553884712,0.27197433001450205
Bail,OAF,100,0.04,0.2,0.6911698789780367,0.539746158984636,0.7049628536623029,0.653966831017481,0.5079668578712556,0.242037319068514
Bail,OAF,100,0.08,0.2,0.683998207082026,0.5466237942122186,0.70382615857111,0.7117884356790677,0.5744540039708802,0.21577716447078893
Bail,OAF,100,0.16,0.2,0.6732406992380099,0.5579138872043663,0.7007583686495205,0.8059166293142088,0.6944248412138321,0.17505327032925602
Bail,OAF,100,0.32,0.2,0.6633796503809951,0.5834719911259013,0.6935564401283394,0.9000448229493501,0.8234362628661916,0.13666102847098097
Bail,OAF,100,0.64,0.2,0.6221425369789332,0.5845243962543125,0.6826776246933068,0.9722097714029583,0.940212150433944,0.10495473140289431
Bail,OAF,100,1.28,0.2,0.5791125056028686,0.5710370031978073,0.6678594101195889,0.997310623038996,0.9931584948688712,0.09237893927473398
Bail,RABIT,100,0.01,0.2,0.6992380098610489,0.5438477226376615,0.7328414803630562,0.5956969968623935,0.43448275862068964,0.30547750333611134
Bail,RABIT,100,0.02,0.2,0.6983415508740475,0.5480188045668234,0.731975876327574,0.6584491259524877,0.5168040583386176,0.25684723212320393
Bail,RABIT,100,0.04,0.2,0.6952039444195428,0.5496688741721855,0.7309481323885182,0.7180636485880771,0.5957583547557841,0.2111340030146168
Bail,RABIT,100,0.08,0.2,0.6978933213805468,0.560625814863103,0.7294751471269495,0.7570596145226356,0.6462140992167101,0.18609070116075582
Bail,RABIT,100,0.16,0.2,0.6943074854325415,0.5774473358116481,0.7270507695211297,0.7987449574181981,0.690771349862259,0.16880946353261347
Bail,RABIT,100,0.32,0.2,0.6777229941730166,0.5855907780979827,0.7220235746272499,0.8650829224562976,0.7738542449286251,0.1438254720884831
Bail,RABIT,100,0.64,0.2,0.651277454056477,0.5848452508004269,0.7121836556114134,0.9273868220528911,0.8640939597315436,0.11932783667092411
Bail,RABIT,100,1.28,0.2,0.6167637830569251,0.585956416464891,0.6976030746529864,0.971313312415957,0.936063936063936,0.10021174553181984
Bail,Vanilla,100,0.01,0.2,0.7090990587180637,0.5710508922670192,0.7470608925415645,0.4831913939937248,0.25756600128783,0.39618053687678406
Bail,Vanilla,100,0.02,0.2,0.707306140744061,0.5729234793982996,0.7478784551241358,0.503361721201255,0.27911515940143133,0.38189154879480575
Bail,Vanilla,100,0.04,0.2,0.7082025997310623,0.5829596412556054,0.7487140332515485,0.5329448677722994,0.30764119601328904,0.36423264341775413
Bail,Vanilla,100,0.08,0.2,0.7082025997310623,0.5938864628820961,0.7494672546025427,0.5885253249663828,0.3725222146274778,0.3236562568351649
Bail,Vanilla,100,0.16,0.2,0.6956521739130435,0.5989367985823981,0.7486025084501484,0.6790676826535186,0.4785142024763292,0.27002742273401614
Bail,Vanilla,100,0.32,0.2,0.6732406992380099,0.6112,0.7432802017741023,0.7987449574181981,0.6230058774139379,0.208335981726377
Bail,Vanilla,100,0.64,0.2,0.6257283729269386,0.6099953292853807,0.7314980354477292,0.9125952487673689,0.7891891891891892,0.1480097323632216
Bail,Vanilla,100,1.28,0.2,0.5410129986553115,0.5864297253634895,0.7146123226326716,0.976692066337965,0.911864406779661,0.10789634012436447
Bail,OAF,100,0.01,0.2,0.6831017480950247,0.5187202178352621,0.7220321534581268,0.5912147019273868,0.4289292423293676,0.28381073279567565
Bail,OAF,100,0.02,0.2,0.6875840430300314,0.531271015467384,0.72368186263576,0.6118332586284178,0.45155161494616847,0.274257607990195
Bail,OAF,100,0.04,0.2,0.6907216494845361,0.5448548812664907,0.7259080692483227,0.651277454056477,0.49806451612903224,0.2585529029602131
Bail,OAF,100,0.08,0.2,0.685342895562528,0.5595984943538268,0.7272506562805621,0.7108919766920664,0.5618206521739131,0.22730325551707212
Bail,OAF,100,0.16,0.2,0.6741371582250112,0.5751022793687902,0.7252732357634302,0.813984760197221,0.6937269372693727,0.17873506279387402
Bail,OAF,100,0.32,0.2,0.6508292245629762,0.5849760255727224,0.7187130037918432,0.9282832810398924,0.8654331370899916,0.1241721637076774
Bail,OAF,100,0.64,0.2,0.6230389959659346,0.5871379479626903,0.7081224370742756,0.9780367548184671,0.9523809523809523,0.09829046472297963
Bail,OAF,100,1.28,0.2,0.5871806364858808,0.585321927059883,0.6955072662697527,0.994621246077992,0.9857988165680474,0.084564250011188
Bail,RABIT,100,0.01,0.2,0.7135813536530704,0.5515789473684211,0.7448235334488617,0.5562528014343344,0.396709323583181,0.3401249480866774
Bail,RABIT,100,0.02,0.2,0.7144778126400717,0.5542337298810357,0.7447729183466877,0.6418646346929628,0.5119120342089187,0.26736138128825643
Bail,RABIT,100,0.04,0.2,0.7144778126400717,0.5609924190213645,0.7444280493454352,0.6996862393545495,0.5851393188854489,0.21281527190068095
Bail,RABIT,100,0.08,0.2,0.712684894666069,0.5683501683501684,0.744017981229518,0.7382339757956073,0.6306135357368754,0.1913220340457799
Bail,RABIT,100,0.16,0.2,0.709995517705065,0.5865814696485623,0.7417291491515536,0.7745405647691618,0.664890073284477,0.17815860610303122
Bail,RABIT,100,0.32,0.2,0.6907216494845361,0.5912322274881516,0.7351852169586328,0.8350515463917526,0.7329462989840348,0.155822056473723
Bail,RABIT,100,0.64,0.2,0.6548632900044823,0.5938818565400844,0.7219240601890774,0.922008068130883,0.8512820512820513,0.12188128419504915
Bail,RABIT,100,1.28,0.2,0.6118332586284178,0.591123701605288,0.7020357565670949,0.9811743612729718,0.9556962025316456,0.09711563029130611
Bail,Vanilla,100,0.01,0.2,0.7220977140295831,0.5724137931034483,0.7423410677230712,0.48005378753922007,0.2826221397649969,0.3639007611441467
Bail,Vanilla,100,0.02,0.2,0.7234424025100852,0.5765271105010296,0.7431325135909177,0.49394890183774093,0.2987577639751553,0.35304122576668084
Bail,Vanilla,100,0.04,0.2,0.7220977140295831,0.5827725437415882,0.7440534376018246,0.5351860152398028,0.34408602150537637,0.3342800300043551
Bail,Vanilla,100,0.08,0.2,0.7189601075750784,0.5920624593363696,0.7451578604379963,0.5898700134468848,0.4019607843137255,0.30304187639877933
Bail,Vanilla,100,0.16,0.2,0.7122366651725683,0.6141826923076923,0.7452384627257294,0.6741371582250112,0.48182466143977193,0.2590225599060659
Bail,Vanilla,100,0.32,0.2,0.6902734199910354,0.6217843459222769,0.7422090171665723,0.7812640071716719,0.6064516129032258,0.20552095070650303
Bail,Vanilla,100,0.64,0.2,0.6423128641864635,0.6137463697967086,0.7336205861672754,0.9081129538323621,0.7952047952047953,0.14658917360011917
Bail,Vanilla,100,1.28,0.2,0.5544598834603317,0.5858333333333333,0.7207953902351186,0.982070820259973,0.9400299850074962,0.10305965332819683
Bail,OAF,100,0.01,0.2,0.6781712236665173,0.47514619883040937,0.6955728764727066,0.5360824742268041,0.39081812831077106,0.2760804222518509
Bail,OAF,100,0.02,0.2,0.6808606006275213,0.48405797101449277,0.6964440671571401,0.5571492604213357,0.4143449911084766,0.2656445951850854
Bail,OAF,100,0.04,0.2,0.6786194531600179,0.4904051172707889,0.6974841796573545,0.6024204392649036,0.46566265060240963,0.24257205074663896
Bail,OAF,100,0.08,0.2,0.685342895562528,0.5211459754433834,0.6985474438785135,0.6732406992380099,0.5446595877576514,0.21529027036620624
Bail,OAF,100,0.16,0.2,0.6777229941730166,0.5469439193446755,0.6977079796264856,0.7969520394441955,0.6939189189189189,0.16814641325422655
Bail,OAF,100,0.32,0.2,0.6588973554459884,0.5678591709256104,0.6930776354375675,0.8861497086508292,0.8055130168453293,0.1391004064140596
Bail,OAF,100,0.64,0.2,0.6346929627969521,0.5796802475502837,0.6838726826842276,0.9462124607799193,0.8936170212765957,0.1145118874292244
Bail,OAF,100,1.28,0.2,0.5768713581353653,0.564173591874423,0.6723268337020458,0.9838637382339758,0.9600443951165372,0.09163158911210009
Bail,RABIT,100,0.01,0.2,0.7104437471985656,0.5488826815642458,0.7297739706058891,0.6131779471089198,0.47217125382263,0.27560485882957014
Bail,RABIT,100,0.02,0.2,0.7108919766920664,0.551772063933287,0.7298691499031058,0.683998207082026,0.566953316953317,0.22864477755338278
Bail,RABIT,100,0.04,0.2,0.7077543702375616,0.5515818431911967,0.729879439556859,0.7288211564320932,0.624922504649721,0.19654179292812354
Bail,RABIT,100,0.08,0.2,0.7095472882115643,0.5662650602409639,0.7301881291694534,0.7516808606006276,0.6478067387158296,0.1869674110000788
Bail,RABIT,100,0.16,0.2,0.6983415508740475,0.5699680511182109,0.7299883383924131,0.7808157776781712,0.6744340878828229,0.17766847866024285
Bail,RABIT,100,0.32,0.2,0.6862393545495293,0.5911214953271028,0.7266141894325255,0.841326759300762,0.7387453874538745,0.1586413409992106
Bail,RABIT,100,0.64,0.2,0.6660690273419991,0.6060285563194078,0.718109790605546,0.9229045271178844,0.8537414965986394,0.12567042919259128
Bail,RABIT,100,1.28,0.2,0.6230389959659346,0.6023640661938534,0.7034684707859581,0.972658000896459,0.9359243697478992,0.10479100661359868
Bail,Vanilla,100,0.01,0.2,0.7297176154190945,0.5998672859986729,0.76158357771261,0.5186015239802779,0.31153846153846154,0.3612868550622303
Bail,Vanilla,100,0.02,0.2,0.7288211564320932,0.602757715036113,0.7613229064841968,0.5365307037203048,0.33031088082901555,0.34184549290407146
Bail,Vanilla,100,0.04,0.2,0.7256835499775885,0.6046511627906976,0.7605674744044864,0.578664276109368,0.38117182356813695,0.31243472637555497
Bail,Vanilla,100,0.08,0.2,0.7194083370685791,0.6097256857855362,0.7579238908610725,0.6454504706409682,0.45933014354066987,0.26503657067717906
Bail,Vanilla,100,0.16,0.2,0.7001344688480502,0.6076246334310851,0.7514825676115998,0.7458538771851188,0.5837004405286343,0.20578066370946352
Bail,Vanilla,100,0.32,0.2,0.6808606006275213,0.6151351351351352,0.7403611668467357,0.8655311519497983,0.7534921939194741,0.1541056575935997
Bail,Vanilla,100,0.64,0.2,0.6337965038099507,0.607022607022607,0.7252979712232683,0.9462124607799193,0.8785425101214575,0.11695133616999728
Bail,Vanilla,100,1.28,0.2,0.5719408337068579,0.5903045903045903,0.708071375898201,0.9892424921559838,0.967391304347826,0.08799490102118615
Bail,OAF,100,0.01,0.2,0.682653518601524,0.5014084507042254,0.7056468762326147,0.6225907664724338,0.48876745598057075,0.25119119619791874
Bail,OAF,100,0.02,0.2,0.6795159121470192,0.5038167938931297,0.7056305842808389,0.6494845360824743,0.5190651906519065,0.235074388088074
Bail,OAF,100,0.04,0.2,0.6701030927835051,0.5027027027027027,0.7054213613211915,0.7050649932765576,0.5853812224322621,0.2091925409851119
Bail,OAF,100,0.08,0.2,0.6714477812640072,0.5168094924192486,0.7030307317658762,0.7570596145226356,0.6503225806451612,0.18679800633423618
Bail,OAF,100,0.16,0.2,0.6597938144329897,0.5386018237082066,0.6981165646276003,0.837292693859256,0.7447257383966245,0.15806423674517914
Bail,OAF,100,0.32,0.2,0.6382787987449574,0.5514174541411896,0.6885703383581142,0.9004930524428507,0.8249211356466877,0.12811901962658875
Bail,OAF,100,0.64,0.2,0.5979381443298969,0.5605095541401274,0.6749365471351889,0.9632451815329449,0.9200779727095516,0.09870487429102047
Bail,OAF,100,1.28,0.2,0.5611833258628418,0.5576140985088116,0.659143643566394,0.9914836396234872,0.977751756440281,0.08375401948802236
Bail,RABIT,100,0.01,0.2,0.7180636485880771,0.5700615174299385,0.7395555727049785,0.6082474226804123,0.4551122194513716,0.2731370741186949
Bail,RABIT,100,0.02,0.2,0.7194083370685791,0.5753052917232022,0.7392177290734168,0.6669654863290004,0.5335844318895167,0.22845397619278632
Bail,RABIT,100,0.04,0.2,0.7194083370685791,0.5804289544235925,0.7383765498790966,0.7225459435230838,0.606984126984127,0.1894602905937304
Bail,RABIT,100,0.08,0.2,0.7176154190945764,0.5882352941176471,0.7366032995489702,0.7561631555356343,0.6460637605725439,0.17297847654352932
Bail,RABIT,100,0.16,0.2,0.7032720753025549,0.5883084577114428,0.7329401828128483,0.8036754818467056,0.6997943797121315,0.15829855480825067
Bail,RABIT,100,0.32,0.2,0.6822052891080234,0.5875509016870274,0.72449923685068,0.8619453160017929,0.771513353115727,0.1407266478485881
Bail,RABIT,100,0.64,0.2,0.6602420439264903,0.5933476394849786,0.7097635952050213,0.9175257731958762,0.8470490440565254,0.12175825972136448
Bail,RABIT,100,1.28,0.2,0.610040340654415,0.5801158301158301,0.688835296942258,0.9636934110264456,0.9185929648241206,0.10213373369852742
Bail,Vanilla,100,0.01,0.2,0.709995517705065,0.5571526351813826,0.747918488792852,0.5056028686687584,0.31320049813200496,0.4107059437888104
Bail,Vanilla,100,0.02,0.2,0.7077543702375616,0.5582655826558266,0.7486473392670336,0.525324966382788,0.3343808925204274,0.39877694778156436
Bail,Vanilla,100,0.04,0.2,0.711340206185567,0.575197889182058,0.7492921575688978,0.555356342447333,0.36041263700838166,0.37021606438278176
Bail,Vanilla,100,0.08,0.2,0.7005826983415508,0.581453634085213,0.749767196583835,0.625280143433438,0.43167912984364376,0.31931723937702866
Bail,Vanilla,100,0.16,0.2,0.6943074854325415,0.5997652582159625,0.7475309118348167,0.7324069923800987,0.561995597945708,0.24377625673868164
Bail,Vanilla,100,0.32,0.2,0.6741371582250112,0.6101876675603217,0.7414428666975356,0.8574630210667862,0.7354409317803661,0.17266482348472317
Bail,Vanilla,100,0.64,0.2,0.6329000448229494,0.6101856258924322,0.7310168750321552,0.9403854773644106,0.8623188405797102,0.12958103699954748
Bail,Vanilla,100,1.28,0.2,0.5755266696548633,0.5992382564536606,0.7169612080053506,0.9865531151949798,0.9573863636363636,0.10073344552676279
Bail,OAF,100,0.01,0.2,0.6790676826535186,0.5095890410958904,0.7017183721767762,0.5831465710443747,0.4212818917237088,0.28325185900762706
Bail,OAF,100,0.02,0.2,0.6822052891080234,0.5251172136637642,0.7030637444050007,0.6077991931869117,0.4440914866581957,0.26903904552711655
Bail,OAF,100,0.04,0.2,0.6808606006275213,0.531578947368421,0.7043628131913361,0.6647243388614971,0.5164835164835165,0.23629117000130118
Bail,OAF,100,0.08,0.2,0.6759300761990139,0.5368353619474696,0.7053677693745605,0.7601972209771403,0.6447543160690571,0.18900215893782893
Bail,OAF,100,0.16,0.2,0.6656207978484985,0.5445665445665445,0.7029059697141191,0.8121918422232183,0.7067879636109167,0.16360259886857711
Bail,OAF,100,0.32,0.2,0.6463469296279695,0.5514496873223422,0.6977465658280599,0.9049753473778575,0.8379204892966361,0.12893928944541483
Bail,OAF,100,0.64,0.2,0.6225907664724338,0.5673175745118191,0.6879473855704755,0.9695203944419543,0.9393398751115076,0.10238189659142793
Bail,OAF,100,1.28,0.2,0.58673240699238,0.5659133709981168,0.6757369964500695,0.9941730165844913,0.9862142099681867,0.08476551356516186
Bail,RABIT,100,0.01,0.2,0.7212012550425818,0.5686546463245492,0.7469576923736516,0.6163155535634245,0.47323076923076923,0.2840157661868063
Bail,RABIT,100,0.02,0.2,0.7171671896010757,0.5669183253260124,0.7456517638181476,0.6848946660690274,0.5633540372670808,0.22423935106766962
Bail,RABIT,100,0.04,0.2,0.7158225011205738,0.5692934782608695,0.744637375452316,0.7306140744060959,0.6231974921630095,0.1904021480529905
Bail,RABIT,100,0.08,0.2,0.7194083370685791,0.5876152832674572,0.7441228927646584,0.7575078440161362,0.6507424144609425,0.17920588502243626
Bail,RABIT,100,0.16,0.2,0.707306140744061,0.5885318210459988,0.7429387251119,0.7897803675481847,0.6831081081081081,0.16899088446067762
Bail,RABIT,100,0.32,0.2,0.6974450918870462,0.5974955277280859,0.7381043027902111,0.8520842671447781,0.762589928057554,0.14846147978747923
Bail,RABIT,100,0.64,0.2,0.6781712236665173,0.6118918918918919,0.727073793966833,0.9116987897803676,0.838126540673788,0.12915414018883503
Bail,RABIT,100,1.28,0.2,0.6194531600179292,0.5966745843230403,0.7085301229613624,0.9627969520394442,0.9137214137214137,0.1059340344033132
Bail,Vanilla,100,0.01,0.2,0.7162707306140744,0.5637491385251551,0.7577758523068476,0.4957418198117436,0.30340557275541796,0.35729591615993894
Bail,Vanilla,100,0.02,0.2,0.7162707306140744,0.5685071574642127,0.757850488135477,0.5154639175257731,0.3239524702939337,0.34562979095713775
Bail,Vanilla,100,0.04,0.2,0.7189601075750784,0.5783456624075319,0.7575828286121168,0.5508740475123263,0.3654211526282457,0.32137262418464724
Bail,Vanilla,100,0.08,0.2,0.7225459435230838,0.5993527508090615,0.7566280047355146,0.6167637830569251,0.4378698224852071,0.27397050157389485
Bail,Vanilla,100,0.16,0.2,0.7176154190945764,0.6144430844553244,0.7530008750407494,0.7220977140295831,0.5670391061452514,0.21116189868992602
Bail,Vanilla,100,0.32,0.2,0.6902734199910354,0.6201209455744915,0.7461678362472762,0.8520842671447781,0.7353648757016841,0.1559491338485222
Bail,Vanilla,100,0.64,0.2,0.6409681757059614,0.6124818577648766,0.734816327230925,0.9394890183774093,0.8648648648648649,0.11377077333811185
Bail,Vanilla,100,1.28,0.2,0.5688032272523532,0.5888888888888889,0.7203172451658288,0.9847601972209772,0.953168044077135,0.0856325533179757
Bail,OAF,100,0.01,0.2,0.6759300761990139,0.4947589098532495,0.7058331760547671,0.682653518601524,0.5669724770642202,0.22118028775619733
Bail,OAF,100,0.02,0.2,0.6786194531600179,0.5024288688410826,0.7057508192783488,0.7032720753025549,0.5926153846153847,0.2124023414377218
Bail,OAF,100,0.04,0.2,0.6804123711340206,0.5119780971937029,0.7048380316730436,0.7265800089645899,0.6199376947040498,0.20133860362525927
Bail,OAF,100,0.08,0.2,0.6772747646795159,0.5219123505976095,0.7030948132388518,0.7812640071716719,0.6871794871794872,0.1775247400010115
Bail,OAF,100,0.16,0.2,0.6665172568354998,0.5373134328358209,0.6987144621930923,0.8570147915732855,0.7812071330589849,0.1450064893150068
Bail,OAF,100,0.32,0.2,0.6530703720304796,0.5587229190421893,0.6912260007206219,0.9273868220528911,0.8765243902439024,0.11373861954351336
Bail,OAF,100,0.64,0.2,0.6190049305244285,0.5645491803278688,0.6808773570337834,0.9838637382339758,0.9676840215439856,0.0919411297241528
Bail,OAF,100,1.28,0.2,0.581353653070372,0.567191844300278,0.6687074275517733,0.9941730165844913,0.98568281938326,0.08050684980626953
Bail,RABIT,100,0.01,0.2,0.6974450918870462,0.5309242529534399,0.7284383954154727,0.6234872254594352,0.48371235402581436,0.2578474902572091
Bail,RABIT,100,0.02,0.2,0.6987897803675481,0.5359116022099447,0.7283320179125989,0.6898251904975348,0.5723114956736712,0.2131106780932664
Bail,RABIT,100,0.04,0.2,0.6996862393545495,0.5398351648351648,0.7281724516582879,0.7315105333930972,0.6279503105590062,0.18913950006282543
